# timestamp,index,utilization.gpu,memory.used,power.draw (per-row)
2026/05/02 08:48:47.641, 3, 27 %, 15477 MiB, 96.65 W
2026/05/02 08:48:58.685, 0, 50 %, 15285 MiB, 94.95 W
2026/05/02 08:48:58.688, 1, 0 %, 14557 MiB, 46.76 W
2026/05/02 08:48:58.691, 2, 10 %, 11933 MiB, 65.56 W
2026/05/02 08:48:58.694, 3, 0 %, 15477 MiB, 41.21 W
2026/05/02 08:49:09.744, 0, 0 %, 15285 MiB, 54.70 W
2026/05/02 08:49:09.747, 1, 0 %, 14557 MiB, 46.46 W
2026/05/02 08:49:09.751, 2, 0 %, 11933 MiB, 66.44 W
2026/05/02 08:49:09.756, 3, 94 %, 15477 MiB, 118.21 W
2026/05/02 08:49:20.773, 0, 0 %, 15285 MiB, 55.46 W
2026/05/02 08:49:20.776, 1, 94 %, 14557 MiB, 105.95 W
2026/05/02 08:49:20.781, 2, 0 %, 11933 MiB, 66.45 W
2026/05/02 08:49:20.784, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:49:32.164, 0, 8 %, 15285 MiB, 55.99 W
2026/05/02 08:49:32.167, 1, 0 %, 14557 MiB, 47.00 W
2026/05/02 08:49:32.174, 2, 76 %, 11933 MiB, 71.86 W
2026/05/02 08:49:32.178, 3, 0 %, 15477 MiB, 48.52 W
2026/05/02 08:49:43.245, 0, 48 %, 15285 MiB, 56.99 W
2026/05/02 08:49:43.248, 1, 0 %, 14557 MiB, 46.77 W
2026/05/02 08:49:43.251, 2, 0 %, 11933 MiB, 64.82 W
2026/05/02 08:49:43.254, 3, 0 %, 15477 MiB, 48.74 W
2026/05/02 08:49:54.347, 0, 50 %, 15285 MiB, 119.21 W
2026/05/02 08:49:54.350, 1, 0 %, 14557 MiB, 46.71 W
2026/05/02 08:49:54.354, 2, 0 %, 11933 MiB, 66.45 W
2026/05/02 08:49:54.357, 3, 0 %, 15477 MiB, 48.22 W
2026/05/02 08:50:05.405, 0, 52 %, 15285 MiB, 58.42 W
2026/05/02 08:50:05.409, 1, 0 %, 14557 MiB, 47.50 W
2026/05/02 08:50:05.411, 2, 0 %, 11933 MiB, 66.29 W
2026/05/02 08:50:05.414, 3, 0 %, 15477 MiB, 48.53 W
2026/05/02 08:50:16.465, 0, 54 %, 15285 MiB, 59.15 W
2026/05/02 08:50:16.470, 1, 0 %, 14557 MiB, 46.76 W
2026/05/02 08:50:16.476, 2, 0 %, 11933 MiB, 66.53 W
2026/05/02 08:50:16.479, 3, 10 %, 15477 MiB, 49.01 W
2026/05/02 08:50:27.605, 0, 45 %, 15285 MiB, 60.88 W
2026/05/02 08:50:27.608, 1, 0 %, 14557 MiB, 47.74 W
2026/05/02 08:50:27.611, 2, 0 %, 11933 MiB, 53.89 W
2026/05/02 08:50:27.616, 3, 0 %, 15477 MiB, 48.78 W
2026/05/02 08:50:39.104, 0, 50 %, 15285 MiB, 103.88 W
2026/05/02 08:50:39.108, 1, 10 %, 14557 MiB, 47.47 W
2026/05/02 08:50:39.110, 2, 0 %, 11933 MiB, 65.28 W
2026/05/02 08:50:39.114, 3, 0 %, 15477 MiB, 46.09 W
2026/05/02 08:50:50.175, 0, 17 %, 15285 MiB, 52.95 W
2026/05/02 08:50:50.180, 1, 17 %, 14557 MiB, 60.95 W
2026/05/02 08:50:50.183, 2, 18 %, 11933 MiB, 96.39 W
2026/05/02 08:50:50.187, 3, 24 %, 15477 MiB, 97.26 W
2026/05/02 08:51:01.289, 0, 0 %, 15285 MiB, 46.85 W
2026/05/02 08:51:01.294, 1, 0 %, 14557 MiB, 47.08 W
2026/05/02 08:51:01.300, 2, 0 %, 11933 MiB, 67.36 W
2026/05/02 08:51:01.303, 3, 0 %, 15477 MiB, 49.82 W
2026/05/02 08:51:12.362, 0, 0 %, 15285 MiB, 56.26 W
2026/05/02 08:51:12.365, 1, 95 %, 14557 MiB, 56.73 W
2026/05/02 08:51:12.370, 2, 0 %, 11933 MiB, 54.14 W
2026/05/02 08:51:12.373, 3, 0 %, 15477 MiB, 49.26 W
2026/05/02 08:51:23.458, 0, 45 %, 15285 MiB, 71.04 W
2026/05/02 08:51:23.461, 1, 0 %, 14557 MiB, 46.77 W
2026/05/02 08:51:23.464, 2, 10 %, 11933 MiB, 67.27 W
2026/05/02 08:51:23.467, 3, 0 %, 15477 MiB, 40.99 W
2026/05/02 08:51:34.542, 0, 49 %, 15285 MiB, 56.96 W
2026/05/02 08:51:34.545, 1, 0 %, 14557 MiB, 46.77 W
2026/05/02 08:51:34.548, 2, 0 %, 11933 MiB, 66.25 W
2026/05/02 08:51:34.551, 3, 0 %, 15477 MiB, 48.99 W
2026/05/02 08:51:46.375, 0, 38 %, 15285 MiB, 58.42 W
2026/05/02 08:51:46.378, 1, 1 %, 14557 MiB, 47.01 W
2026/05/02 08:51:46.381, 2, 25 %, 11933 MiB, 66.77 W
2026/05/02 08:51:46.384, 3, 0 %, 15477 MiB, 48.53 W
2026/05/02 08:51:57.502, 0, 28 %, 15285 MiB, 56.92 W
2026/05/02 08:51:57.505, 1, 29 %, 14557 MiB, 107.89 W
2026/05/02 08:51:57.508, 2, 0 %, 11933 MiB, 54.07 W
2026/05/02 08:51:57.513, 3, 0 %, 15477 MiB, 48.99 W
2026/05/02 08:52:08.560, 0, 18 %, 15285 MiB, 55.14 W
2026/05/02 08:52:08.563, 1, 14 %, 14557 MiB, 65.04 W
2026/05/02 08:52:08.566, 2, 19 %, 11933 MiB, 112.53 W
2026/05/02 08:52:08.569, 3, 26 %, 15477 MiB, 53.30 W
2026/05/02 08:52:19.679, 0, 0 %, 15285 MiB, 46.62 W
2026/05/02 08:52:19.682, 1, 0 %, 14557 MiB, 46.84 W
2026/05/02 08:52:19.685, 2, 0 %, 11933 MiB, 67.85 W
2026/05/02 08:52:19.688, 3, 0 %, 15477 MiB, 41.54 W
2026/05/02 08:52:30.739, 0, 18 %, 15285 MiB, 94.89 W
2026/05/02 08:52:30.746, 1, 20 %, 14557 MiB, 49.52 W
2026/05/02 08:52:30.749, 2, 15 %, 11933 MiB, 72.87 W
2026/05/02 08:52:30.752, 3, 21 %, 15477 MiB, 71.14 W
2026/05/02 08:52:41.782, 0, 16 %, 15285 MiB, 103.36 W
2026/05/02 08:52:41.786, 1, 19 %, 14557 MiB, 49.29 W
2026/05/02 08:52:41.789, 2, 18 %, 11933 MiB, 71.91 W
2026/05/02 08:52:41.791, 3, 23 %, 15477 MiB, 67.33 W
2026/05/02 08:52:53.219, 0, 17 %, 15285 MiB, 57.13 W
2026/05/02 08:52:53.222, 1, 19 %, 14557 MiB, 59.04 W
2026/05/02 08:52:53.225, 2, 19 %, 11933 MiB, 91.85 W
2026/05/02 08:52:53.228, 3, 23 %, 15477 MiB, 46.03 W
2026/05/02 08:53:04.303, 0, 18 %, 15287 MiB, 82.16 W
2026/05/02 08:53:04.306, 1, 20 %, 14557 MiB, 49.77 W
2026/05/02 08:53:04.309, 2, 21 %, 11933 MiB, 73.61 W
2026/05/02 08:53:04.312, 3, 25 %, 15477 MiB, 76.96 W
2026/05/02 08:53:15.421, 0, 17 %, 15287 MiB, 57.77 W
2026/05/02 08:53:15.424, 1, 17 %, 14557 MiB, 50.98 W
2026/05/02 08:53:15.427, 2, 18 %, 11933 MiB, 76.28 W
2026/05/02 08:53:15.430, 3, 26 %, 15477 MiB, 79.59 W
2026/05/02 08:53:26.516, 0, 92 %, 15287 MiB, 190.15 W
2026/05/02 08:53:26.519, 1, 0 %, 14557 MiB, 40.33 W
2026/05/02 08:53:26.522, 2, 0 %, 11933 MiB, 67.08 W
2026/05/02 08:53:26.525, 3, 0 %, 15477 MiB, 48.89 W
2026/05/02 08:53:37.601, 0, 37 %, 15287 MiB, 55.94 W
2026/05/02 08:53:37.604, 1, 0 %, 14557 MiB, 47.16 W
2026/05/02 08:53:37.607, 2, 21 %, 11933 MiB, 161.18 W
2026/05/02 08:53:37.610, 3, 0 %, 15477 MiB, 49.41 W
2026/05/02 08:53:48.641, 0, 47 %, 15287 MiB, 90.77 W
2026/05/02 08:53:48.644, 1, 0 %, 14557 MiB, 46.95 W
2026/05/02 08:53:48.647, 2, 0 %, 11933 MiB, 66.94 W
2026/05/02 08:53:48.650, 3, 0 %, 15477 MiB, 49.19 W
2026/05/02 08:54:00.156, 0, 0 %, 15287 MiB, 55.91 W
2026/05/02 08:54:00.160, 1, 95 %, 14557 MiB, 117.76 W
2026/05/02 08:54:00.162, 2, 0 %, 11933 MiB, 66.45 W
2026/05/02 08:54:00.165, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:54:11.221, 0, 47 %, 15287 MiB, 60.12 W
2026/05/02 08:54:11.224, 1, 0 %, 14557 MiB, 46.76 W
2026/05/02 08:54:11.229, 2, 0 %, 11933 MiB, 68.24 W
2026/05/02 08:54:11.232, 3, 0 %, 15477 MiB, 48.52 W
2026/05/02 08:54:22.318, 0, 49 %, 15287 MiB, 57.23 W
2026/05/02 08:54:22.321, 1, 0 %, 14557 MiB, 47.74 W
2026/05/02 08:54:22.324, 2, 0 %, 11933 MiB, 63.12 W
2026/05/02 08:54:22.327, 3, 0 %, 15477 MiB, 48.78 W
2026/05/02 08:54:33.619, 0, 18 %, 15287 MiB, 67.93 W
2026/05/02 08:54:33.622, 1, 18 %, 14557 MiB, 85.12 W
2026/05/02 08:54:33.628, 2, 19 %, 11933 MiB, 120.59 W
2026/05/02 08:54:33.634, 3, 24 %, 15477 MiB, 54.23 W
2026/05/02 08:54:44.721, 0, 18 %, 15287 MiB, 48.79 W
2026/05/02 08:54:44.724, 1, 18 %, 14557 MiB, 51.47 W
2026/05/02 08:54:44.727, 2, 18 %, 11933 MiB, 77.74 W
2026/05/02 08:54:44.730, 3, 24 %, 15477 MiB, 96.14 W
2026/05/02 08:54:55.799, 0, 0 %, 15287 MiB, 46.55 W
2026/05/02 08:54:55.803, 1, 0 %, 14557 MiB, 40.71 W
2026/05/02 08:54:55.806, 2, 0 %, 11933 MiB, 67.31 W
2026/05/02 08:54:55.809, 3, 0 %, 15477 MiB, 49.05 W
2026/05/02 08:55:07.257, 0, 18 %, 15287 MiB, 95.67 W
2026/05/02 08:55:07.260, 1, 20 %, 14557 MiB, 103.70 W
2026/05/02 08:55:07.263, 2, 19 %, 11933 MiB, 69.96 W
2026/05/02 08:55:07.266, 3, 26 %, 15477 MiB, 61.00 W
2026/05/02 08:55:18.337, 0, 17 %, 15287 MiB, 49.10 W
2026/05/02 08:55:18.340, 1, 17 %, 14557 MiB, 52.47 W
2026/05/02 08:55:18.343, 2, 18 %, 11933 MiB, 78.02 W
2026/05/02 08:55:18.346, 3, 22 %, 15477 MiB, 86.25 W
2026/05/02 08:55:29.421, 0, 17 %, 15287 MiB, 60.67 W
2026/05/02 08:55:29.424, 1, 17 %, 14557 MiB, 50.05 W
2026/05/02 08:55:29.427, 2, 16 %, 11933 MiB, 72.93 W
2026/05/02 08:55:29.431, 3, 25 %, 15477 MiB, 59.56 W
2026/05/02 08:55:40.513, 0, 44 %, 15287 MiB, 57.48 W
2026/05/02 08:55:40.516, 1, 0 %, 14557 MiB, 47.26 W
2026/05/02 08:55:40.519, 2, 1 %, 11933 MiB, 67.27 W
2026/05/02 08:55:40.522, 3, 5 %, 15477 MiB, 40.75 W
2026/05/02 08:55:51.553, 0, 13 %, 15287 MiB, 61.94 W
2026/05/02 08:55:51.557, 1, 17 %, 14557 MiB, 59.03 W
2026/05/02 08:55:51.560, 2, 24 %, 11933 MiB, 77.79 W
2026/05/02 08:55:51.563, 3, 23 %, 15477 MiB, 88.92 W
2026/05/02 08:56:02.700, 0, 17 %, 15287 MiB, 49.10 W
2026/05/02 08:56:02.703, 1, 17 %, 14557 MiB, 52.47 W
2026/05/02 08:56:02.706, 2, 19 %, 11933 MiB, 62.76 W
2026/05/02 08:56:02.709, 3, 25 %, 15477 MiB, 82.65 W
2026/05/02 08:56:14.098, 0, 0 %, 15287 MiB, 55.22 W
2026/05/02 08:56:14.102, 1, 97 %, 14557 MiB, 127.98 W
2026/05/02 08:56:14.105, 2, 0 %, 11933 MiB, 54.31 W
2026/05/02 08:56:14.111, 3, 0 %, 15477 MiB, 40.70 W
2026/05/02 08:56:25.176, 0, 13 %, 15287 MiB, 81.91 W
2026/05/02 08:56:25.179, 1, 20 %, 14557 MiB, 99.94 W
2026/05/02 08:56:25.182, 2, 19 %, 11933 MiB, 96.28 W
2026/05/02 08:56:25.186, 3, 26 %, 15477 MiB, 55.67 W
2026/05/02 08:56:36.525, 0, 18 %, 15287 MiB, 118.14 W
2026/05/02 08:56:36.528, 1, 20 %, 14557 MiB, 71.99 W
2026/05/02 08:56:36.531, 2, 22 %, 11933 MiB, 57.60 W
2026/05/02 08:56:36.534, 3, 26 %, 15477 MiB, 65.35 W
2026/05/02 08:56:47.549, 0, 0 %, 15287 MiB, 55.70 W
2026/05/02 08:56:47.552, 1, 95 %, 14557 MiB, 113.65 W
2026/05/02 08:56:47.555, 2, 0 %, 11933 MiB, 54.31 W
2026/05/02 08:56:47.558, 3, 0 %, 15477 MiB, 41.18 W
2026/05/02 08:56:58.644, 0, 47 %, 15287 MiB, 57.48 W
2026/05/02 08:56:58.648, 1, 0 %, 14557 MiB, 47.74 W
2026/05/02 08:56:58.651, 2, 0 %, 11933 MiB, 66.53 W
2026/05/02 08:56:58.654, 3, 0 %, 15477 MiB, 48.04 W
2026/05/02 08:57:09.704, 0, 0 %, 15287 MiB, 55.18 W
2026/05/02 08:57:09.707, 1, 0 %, 14557 MiB, 41.11 W
2026/05/02 08:57:09.710, 2, 0 %, 11933 MiB, 66.20 W
2026/05/02 08:57:09.713, 3, 93 %, 15477 MiB, 123.31 W
2026/05/02 08:57:21.133, 0, 0 %, 15287 MiB, 55.63 W
2026/05/02 08:57:21.136, 1, 94 %, 14557 MiB, 163.15 W
2026/05/02 08:57:21.139, 2, 0 %, 11933 MiB, 53.76 W
2026/05/02 08:57:21.142, 3, 0 %, 15477 MiB, 48.70 W
2026/05/02 08:57:32.214, 0, 46 %, 15287 MiB, 71.77 W
2026/05/02 08:57:32.217, 1, 0 %, 14557 MiB, 47.47 W
2026/05/02 08:57:32.220, 2, 12 %, 11933 MiB, 66.50 W
2026/05/02 08:57:32.223, 3, 0 %, 15477 MiB, 41.19 W
2026/05/02 08:57:43.273, 0, 0 %, 15287 MiB, 56.40 W
2026/05/02 08:57:43.279, 1, 93 %, 14557 MiB, 111.22 W
2026/05/02 08:57:43.282, 2, 0 %, 11933 MiB, 66.93 W
2026/05/02 08:57:43.285, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 08:57:54.317, 0, 53 %, 15287 MiB, 62.32 W
2026/05/02 08:57:54.320, 1, 0 %, 14557 MiB, 47.49 W
2026/05/02 08:57:54.323, 2, 0 %, 11933 MiB, 67.99 W
2026/05/02 08:57:54.326, 3, 0 %, 15477 MiB, 49.50 W
2026/05/02 08:58:05.445, 0, 17 %, 15287 MiB, 66.52 W
2026/05/02 08:58:05.448, 1, 18 %, 14557 MiB, 76.72 W
2026/05/02 08:58:05.451, 2, 18 %, 11933 MiB, 77.06 W
2026/05/02 08:58:05.455, 3, 22 %, 15477 MiB, 57.40 W
2026/05/02 08:58:16.797, 0, 46 %, 15287 MiB, 62.64 W
2026/05/02 08:58:16.800, 1, 0 %, 14557 MiB, 47.13 W
2026/05/02 08:58:16.803, 2, 0 %, 11933 MiB, 181.29 W
2026/05/02 08:58:16.806, 3, 0 %, 15477 MiB, 41.62 W
2026/05/02 08:58:28.233, 0, 51 %, 15287 MiB, 57.93 W
2026/05/02 08:58:28.236, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 08:58:28.239, 2, 0 %, 11933 MiB, 66.77 W
2026/05/02 08:58:28.242, 3, 0 %, 15477 MiB, 49.75 W
2026/05/02 08:58:39.293, 0, 49 %, 15287 MiB, 56.96 W
2026/05/02 08:58:39.296, 1, 25 %, 14557 MiB, 48.44 W
2026/05/02 08:58:39.302, 2, 0 %, 11933 MiB, 66.73 W
2026/05/02 08:58:39.305, 3, 0 %, 15477 MiB, 49.23 W
2026/05/02 08:58:50.401, 0, 49 %, 15287 MiB, 99.14 W
2026/05/02 08:58:50.404, 1, 0 %, 14557 MiB, 46.92 W
2026/05/02 08:58:50.407, 2, 0 %, 11933 MiB, 146.02 W
2026/05/02 08:58:50.410, 3, 0 %, 15477 MiB, 48.89 W
2026/05/02 08:59:01.433, 0, 0 %, 15287 MiB, 55.39 W
2026/05/02 08:59:01.437, 1, 0 %, 14557 MiB, 47.13 W
2026/05/02 08:59:01.440, 2, 0 %, 11933 MiB, 66.60 W
2026/05/02 08:59:01.443, 3, 94 %, 15477 MiB, 180.31 W
2026/05/02 08:59:12.653, 0, 42 %, 15287 MiB, 80.68 W
2026/05/02 08:59:12.656, 1, 10 %, 14557 MiB, 47.71 W
2026/05/02 08:59:12.659, 2, 0 %, 11933 MiB, 66.25 W
2026/05/02 08:59:12.663, 3, 0 %, 15477 MiB, 47.79 W
2026/05/02 08:59:23.716, 0, 48 %, 15287 MiB, 59.64 W
2026/05/02 08:59:23.720, 1, 0 %, 14557 MiB, 47.00 W
2026/05/02 08:59:23.723, 2, 0 %, 11933 MiB, 66.77 W
2026/05/02 08:59:23.725, 3, 0 %, 15477 MiB, 49.26 W
2026/05/02 08:59:35.122, 0, 0 %, 15287 MiB, 54.63 W
2026/05/02 08:59:35.126, 1, 93 %, 14557 MiB, 179.45 W
2026/05/02 08:59:35.129, 2, 0 %, 11933 MiB, 54.49 W
2026/05/02 08:59:35.132, 3, 0 %, 15477 MiB, 49.16 W
2026/05/02 08:59:46.181, 0, 18 %, 15287 MiB, 79.06 W
2026/05/02 08:59:46.184, 1, 19 %, 14557 MiB, 98.54 W
2026/05/02 08:59:46.187, 2, 17 %, 11933 MiB, 69.97 W
2026/05/02 08:59:46.190, 3, 24 %, 15477 MiB, 60.76 W
2026/05/02 08:59:57.251, 0, 50 %, 15287 MiB, 57.23 W
2026/05/02 08:59:57.257, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 08:59:57.260, 2, 0 %, 11933 MiB, 66.77 W
2026/05/02 08:59:57.263, 3, 0 %, 15477 MiB, 49.26 W
2026/05/02 09:00:08.325, 0, 44 %, 15287 MiB, 79.22 W
2026/05/02 09:00:08.328, 1, 59 %, 14557 MiB, 47.95 W
2026/05/02 09:00:08.331, 2, 0 %, 11933 MiB, 66.49 W
2026/05/02 09:00:08.335, 3, 0 %, 15477 MiB, 48.71 W
2026/05/02 09:00:19.449, 0, 43 %, 15287 MiB, 59.64 W
2026/05/02 09:00:19.453, 1, 0 %, 14557 MiB, 46.98 W
2026/05/02 09:00:19.459, 2, 10 %, 11933 MiB, 68.19 W
2026/05/02 09:00:19.462, 3, 0 %, 15477 MiB, 48.49 W
2026/05/02 09:00:30.547, 0, 54 %, 15287 MiB, 57.23 W
2026/05/02 09:00:30.550, 1, 0 %, 14557 MiB, 46.77 W
2026/05/02 09:00:30.556, 2, 0 %, 11933 MiB, 65.08 W
2026/05/02 09:00:30.559, 3, 0 %, 15477 MiB, 48.53 W
2026/05/02 09:00:41.981, 0, 0 %, 15287 MiB, 56.71 W
2026/05/02 09:00:41.984, 1, 95 %, 14557 MiB, 63.01 W
2026/05/02 09:00:41.987, 2, 0 %, 11933 MiB, 66.04 W
2026/05/02 09:00:41.990, 3, 0 %, 15477 MiB, 47.79 W
2026/05/02 09:00:53.066, 0, 51 %, 15287 MiB, 60.36 W
2026/05/02 09:00:53.069, 1, 0 %, 14557 MiB, 46.52 W
2026/05/02 09:00:53.072, 2, 0 %, 11933 MiB, 67.02 W
2026/05/02 09:00:53.075, 3, 0 %, 15477 MiB, 48.04 W
2026/05/02 09:01:04.112, 0, 96 %, 15287 MiB, 125.20 W
2026/05/02 09:01:04.119, 1, 0 %, 14557 MiB, 46.46 W
2026/05/02 09:01:04.122, 2, 0 %, 11933 MiB, 65.71 W
2026/05/02 09:01:04.125, 3, 0 %, 15477 MiB, 48.22 W
2026/05/02 09:01:15.193, 0, 0 %, 15287 MiB, 55.67 W
2026/05/02 09:01:15.196, 1, 0 %, 14557 MiB, 46.43 W
2026/05/02 09:01:15.199, 2, 81 %, 11933 MiB, 165.40 W
2026/05/02 09:01:15.203, 3, 0 %, 15477 MiB, 48.44 W
2026/05/02 09:01:26.255, 0, 60 %, 15287 MiB, 103.82 W
2026/05/02 09:01:26.258, 1, 0 %, 14557 MiB, 46.49 W
2026/05/02 09:01:26.263, 2, 0 %, 11933 MiB, 65.28 W
2026/05/02 09:01:26.266, 3, 0 %, 15477 MiB, 46.82 W
2026/05/02 09:01:37.321, 0, 16 %, 15287 MiB, 48.82 W
2026/05/02 09:01:37.324, 1, 19 %, 14557 MiB, 50.53 W
2026/05/02 09:01:37.327, 2, 20 %, 11933 MiB, 75.80 W
2026/05/02 09:01:37.330, 3, 25 %, 15477 MiB, 91.30 W
2026/05/02 09:01:48.779, 0, 80 %, 15287 MiB, 126.17 W
2026/05/02 09:01:48.783, 1, 0 %, 14557 MiB, 46.22 W
2026/05/02 09:01:48.789, 2, 0 %, 11933 MiB, 65.97 W
2026/05/02 09:01:48.795, 3, 0 %, 15477 MiB, 48.22 W
2026/05/02 09:01:59.880, 0, 55 %, 15287 MiB, 77.52 W
2026/05/02 09:01:59.885, 1, 0 %, 14557 MiB, 46.74 W
2026/05/02 09:01:59.888, 2, 0 %, 11933 MiB, 53.86 W
2026/05/02 09:01:59.891, 3, 0 %, 15477 MiB, 48.26 W
2026/05/02 09:02:10.969, 0, 45 %, 15287 MiB, 59.64 W
2026/05/02 09:02:10.972, 1, 0 %, 14557 MiB, 46.28 W
2026/05/02 09:02:10.975, 2, 0 %, 11933 MiB, 67.50 W
2026/05/02 09:02:10.978, 3, 0 %, 15477 MiB, 47.06 W
2026/05/02 09:02:22.076, 0, 49 %, 15287 MiB, 59.39 W
2026/05/02 09:02:22.079, 1, 0 %, 14557 MiB, 46.28 W
2026/05/02 09:02:22.082, 2, 0 %, 11933 MiB, 66.53 W
2026/05/02 09:02:22.085, 3, 0 %, 15477 MiB, 48.53 W
2026/05/02 09:02:33.109, 0, 45 %, 15287 MiB, 57.69 W
2026/05/02 09:02:33.112, 1, 0 %, 14557 MiB, 46.28 W
2026/05/02 09:02:33.115, 2, 4 %, 11933 MiB, 68.00 W
2026/05/02 09:02:33.118, 3, 0 %, 15477 MiB, 48.52 W
2026/05/02 09:02:44.176, 0, 12 %, 15287 MiB, 69.92 W
2026/05/02 09:02:44.179, 1, 15 %, 14557 MiB, 58.07 W
2026/05/02 09:02:44.185, 2, 20 %, 11933 MiB, 95.24 W
2026/05/02 09:02:44.188, 3, 19 %, 15477 MiB, 60.08 W
2026/05/02 09:02:55.589, 0, 18 %, 15287 MiB, 64.41 W
2026/05/02 09:02:55.593, 1, 20 %, 14557 MiB, 76.50 W
2026/05/02 09:02:55.596, 2, 20 %, 11933 MiB, 88.69 W
2026/05/02 09:02:55.601, 3, 23 %, 15477 MiB, 45.29 W
2026/05/02 09:03:06.690, 0, 17 %, 15287 MiB, 82.02 W
2026/05/02 09:03:06.693, 1, 17 %, 14557 MiB, 75.96 W
2026/05/02 09:03:06.696, 2, 22 %, 11933 MiB, 57.44 W
2026/05/02 09:03:06.699, 3, 27 %, 15477 MiB, 50.38 W
2026/05/02 09:03:17.938, 0, 13 %, 15287 MiB, 70.41 W
2026/05/02 09:03:17.941, 1, 15 %, 14557 MiB, 86.83 W
2026/05/02 09:03:17.944, 2, 17 %, 11933 MiB, 59.14 W
2026/05/02 09:03:17.947, 3, 18 %, 15477 MiB, 47.73 W
2026/05/02 09:03:28.989, 0, 13 %, 15287 MiB, 57.37 W
2026/05/02 09:03:28.992, 1, 14 %, 14557 MiB, 62.44 W
2026/05/02 09:03:28.995, 2, 16 %, 11933 MiB, 95.73 W
2026/05/02 09:03:28.999, 3, 25 %, 15477 MiB, 44.56 W
2026/05/02 09:03:40.032, 0, 13 %, 15287 MiB, 49.13 W
2026/05/02 09:03:40.035, 1, 18 %, 14557 MiB, 45.72 W
2026/05/02 09:03:40.038, 2, 15 %, 11933 MiB, 70.30 W
2026/05/02 09:03:40.041, 3, 20 %, 15477 MiB, 103.01 W
2026/05/02 09:03:51.114, 0, 0 %, 15287 MiB, 47.15 W
2026/05/02 09:03:51.117, 1, 0 %, 14557 MiB, 51.29 W
2026/05/02 09:03:51.120, 2, 4 %, 11933 MiB, 88.49 W
2026/05/02 09:03:51.125, 3, 28 %, 15477 MiB, 67.34 W
2026/05/02 09:04:02.717, 0, 19 %, 15287 MiB, 55.18 W
2026/05/02 09:04:02.720, 1, 21 %, 14557 MiB, 59.32 W
2026/05/02 09:04:02.723, 2, 22 %, 11933 MiB, 96.46 W
2026/05/02 09:04:02.726, 3, 27 %, 15477 MiB, 44.35 W
2026/05/02 09:04:13.777, 0, 19 %, 15287 MiB, 49.86 W
2026/05/02 09:04:13.782, 1, 21 %, 14557 MiB, 47.44 W
2026/05/02 09:04:13.785, 2, 22 %, 11933 MiB, 70.54 W
2026/05/02 09:04:13.792, 3, 27 %, 15477 MiB, 100.04 W
2026/05/02 09:04:25.077, 0, 19 %, 15287 MiB, 50.59 W
2026/05/02 09:04:25.080, 1, 19 %, 14557 MiB, 49.87 W
2026/05/02 09:04:25.083, 2, 22 %, 11933 MiB, 76.63 W
2026/05/02 09:04:25.088, 3, 21 %, 15477 MiB, 82.13 W
2026/05/02 09:04:36.281, 0, 19 %, 15287 MiB, 52.26 W
2026/05/02 09:04:36.287, 1, 14 %, 14557 MiB, 53.72 W
2026/05/02 09:04:36.290, 2, 22 %, 11933 MiB, 92.14 W
2026/05/02 09:04:36.293, 3, 27 %, 15477 MiB, 59.91 W
2026/05/02 09:04:47.306, 0, 48 %, 15287 MiB, 67.58 W
2026/05/02 09:04:47.309, 1, 0 %, 14557 MiB, 47.20 W
2026/05/02 09:04:47.312, 2, 0 %, 11933 MiB, 113.97 W
2026/05/02 09:04:47.315, 3, 0 %, 15477 MiB, 41.70 W
2026/05/02 09:04:58.361, 0, 0 %, 15287 MiB, 54.94 W
2026/05/02 09:04:58.364, 1, 94 %, 14557 MiB, 135.28 W
2026/05/02 09:04:58.367, 2, 0 %, 11933 MiB, 63.29 W
2026/05/02 09:04:58.370, 3, 0 %, 15477 MiB, 47.25 W
2026/05/02 09:05:09.782, 0, 0 %, 15287 MiB, 55.42 W
2026/05/02 09:05:09.785, 1, 95 %, 14557 MiB, 145.37 W
2026/05/02 09:05:09.788, 2, 0 %, 11933 MiB, 66.85 W
2026/05/02 09:05:09.791, 3, 0 %, 15477 MiB, 50.11 W
2026/05/02 09:05:20.841, 0, 43 %, 15287 MiB, 58.18 W
2026/05/02 09:05:20.844, 1, 0 %, 14557 MiB, 47.26 W
2026/05/02 09:05:20.850, 2, 9 %, 11933 MiB, 68.00 W
2026/05/02 09:05:20.853, 3, 0 %, 15477 MiB, 49.75 W
2026/05/02 09:05:31.905, 0, 74 %, 15287 MiB, 58.42 W
2026/05/02 09:05:31.908, 1, 0 %, 14557 MiB, 47.01 W
2026/05/02 09:05:31.911, 2, 0 %, 11933 MiB, 66.77 W
2026/05/02 09:05:31.914, 3, 0 %, 15477 MiB, 50.96 W
2026/05/02 09:05:42.944, 0, 49 %, 15287 MiB, 57.00 W
2026/05/02 09:05:42.948, 1, 10 %, 14557 MiB, 48.47 W
2026/05/02 09:05:42.951, 2, 0 %, 11933 MiB, 54.38 W
2026/05/02 09:05:42.954, 3, 0 %, 15477 MiB, 41.70 W
2026/05/02 09:05:54.005, 0, 44 %, 15287 MiB, 95.79 W
2026/05/02 09:05:54.008, 1, 0 %, 14557 MiB, 47.13 W
