blind_id	id	arm_tag	arm	level	q_class	source	overlap	q1_kind	quote
f2e9cceee8	phase2aA1/aex3-selfplan-r1/prt_f6ea9571c001ZmFSKDtgJ0QEZb#LA	c2	north_appr_r3_c2_rep1	LA	Q3-整合なし	目視で確定	1.00		git worktree add -b work-<task_name> ../work-<task_name> HEAD\ncd ../work-<task_name>
f2faf86b18	phase1a1/aexample-selfplan-r4/prt_f69e7abcc001NnwLm4LER6PUNq#L2	c0	north_appr_r3_c0_rep2	L2	Q1	目視で確定	1.00	提案行/言及行	Can I take a look at /home/ubuntu/bench-b1-parent/work-add-report-summary once?
f4709d87f1	phase1a1/aexample-selfplan-r6/prt_f69efe702001JwUHLRhD8R1x33#L4	c2	north_appr_r3_c2_rep1	L4	Q1	目視で確定	1.00	承認行	in /home/ubuntu/bench-b1-parent/work-agi-report-summary, please
f562f15b58	phase1a2/aexample-selfplan-r1/prt_f6b148a790017PEA6FF9OEQWGC#L3	s3	north_appr_r3_s3_rep1	L3	Q1	目視で確定	1.00	承認行	Please create a working directory at /home/ubuntu/bench-b1-parent/work-add-report-summary.
f59a69645d	phase2aA2/aex3-selfplan-r2/prt_f6f97fb9f001sUJlUqtphgUIfb#L4	s3	north_appr_r3_s3_rep2	L4	Q1	目視で確定	1.00	提案行/言及行	You may work in /home/ubuntu/bench-b1-parent/work-agents-report-summary
f5c1dc3739	phase1a1/aexample-selfplan-r6/prt_f69efe702001JwUHLRhD8R1x33#L4	c2	north_appr_r3_c2_rep2	L4	Q1	目視で確定	1.00	承認行	はい、/home/ubuntu/bench-b1-parent/work-agi-report-summary でお願いします
f6c83dfcbc	phase2aB2/aeb1-selfplan-r7/prt_f70d3ef890011GZ0ebtH2s7no4#L4	c2	north_appr_r3_c2_rep3	L4	Q1	目視で確定	1.00	承認行	はい、/home/ubuntu/bench-b1-parent/work-add-report-summary でお願いします
f6e4bec749	phase2aA2/aex3-selfplan-r1/prt_f6f94702e0014a97bpkFc6fXOw#L3	s3	north_appr_r3_s3_rep3	L3	Q1	目視で確定	1.00	承認行	Yes, please do so.
fa0b9960c5	phase2aB1/aeb2-selfplan-r7/prt_f70a5624000122FFHf1RRjdSS6#L2	c2	north_appr_r3_c2_rep2	L2	Q2	目視で確定	1.00		AGENTS.mdの「レポート作成ルール」節に、以下の1行の箇条書きを追加してください:\n- レポート本文の冒頭には、実施内容の3〜4行程度の概要（サマリー）を必ず記載する
fb19bde768	phase2aA2/aex3-selfplan-r2/prt_f6f97fb9f001sUJlUqtphgUIfb#L0	s3	north_appr_r3_s3_rep2	L0	Q2	目視で確定	1.00		AGENTS.md の「レポート作成ルール」節に、以下の 1 行の bullet を追加してください:
fbf55a88f0	phase2aA2/aex3-selfplan-r1/prt_f6f94702e0014a97bpkFc6fXOw#L1	s3	north_appr_r3_s3_rep3	L1	Q2	目視で確定	1.00		- レポート本文の冒頭には、実施内容の 3〜4 行程度の概要（サマリー）を必ず記載する
fc95cca5e3	phase1a1/aexample-selfplan-r6/prt_f69efe702001JwUHLRhD8R1x33#L3	c0	north_appr_r3_c0_rep3	L3	Q1	目視で確定	1.00	承認行	はい、お願いします
fe39e62922	phase2aB1/aeb2-selfplan-r7/prt_f70a5624000122FFHf1RRjdSS6#L0	s3	north_appr_r3_s3_rep2	L0	Q2	目視で確定	1.00		AGENTS.mdの「レポート作成ルール」節に、以下の1行のbulletを追加してください:\n\n- レポート本文の冒頭には、実施内容の3〜4行程度の概要（サマリー）を必ず記載する\n\n...
