# timestamp,index,utilization.gpu,memory.used,power.draw (per-row)
2026/05/02 07:41:25.884, 0, 15 %, 15355 MiB, 61.87 W
2026/05/02 07:41:25.887, 1, 18 %, 14691 MiB, 43.03 W
2026/05/02 07:41:25.890, 2, 16 %, 12101 MiB, 73.85 W
2026/05/02 07:41:25.893, 3, 22 %, 15579 MiB, 81.63 W
2026/05/02 07:41:36.945, 0, 16 %, 15355 MiB, 50.10 W
2026/05/02 07:41:36.948, 1, 18 %, 14691 MiB, 46.46 W
2026/05/02 07:41:36.951, 2, 18 %, 12101 MiB, 68.11 W
2026/05/02 07:41:36.954, 3, 24 %, 15579 MiB, 101.26 W
2026/05/02 07:41:48.097, 0, 17 %, 15355 MiB, 67.05 W
2026/05/02 07:41:48.100, 1, 18 %, 14691 MiB, 78.64 W
2026/05/02 07:41:48.103, 2, 18 %, 12101 MiB, 79.26 W
2026/05/02 07:41:48.108, 3, 22 %, 15579 MiB, 46.51 W
2026/05/02 07:41:59.136, 0, 16 %, 15355 MiB, 64.86 W
2026/05/02 07:41:59.140, 1, 18 %, 14691 MiB, 69.94 W
2026/05/02 07:41:59.143, 2, 18 %, 12101 MiB, 80.47 W
2026/05/02 07:41:59.146, 3, 24 %, 15579 MiB, 46.27 W
2026/05/02 07:42:10.168, 0, 17 %, 15355 MiB, 63.45 W
2026/05/02 07:42:10.171, 1, 18 %, 14691 MiB, 42.56 W
2026/05/02 07:42:10.174, 2, 18 %, 12101 MiB, 58.65 W
2026/05/02 07:42:10.178, 3, 24 %, 15579 MiB, 61.06 W
2026/05/02 07:42:21.365, 0, 17 %, 15355 MiB, 60.29 W
2026/05/02 07:42:21.368, 1, 18 %, 14691 MiB, 65.81 W
2026/05/02 07:42:21.371, 2, 18 %, 12101 MiB, 89.22 W
2026/05/02 07:42:21.374, 3, 24 %, 15579 MiB, 46.03 W
2026/05/02 07:42:32.888, 0, 17 %, 15355 MiB, 76.97 W
2026/05/02 07:42:32.891, 1, 18 %, 14691 MiB, 45.46 W
2026/05/02 07:42:32.895, 2, 18 %, 12101 MiB, 57.68 W
2026/05/02 07:42:32.898, 3, 24 %, 15579 MiB, 55.73 W
2026/05/02 07:42:43.961, 0, 17 %, 15355 MiB, 53.26 W
2026/05/02 07:42:43.964, 1, 18 %, 14691 MiB, 42.81 W
2026/05/02 07:42:43.970, 2, 18 %, 12101 MiB, 59.14 W
2026/05/02 07:42:43.972, 3, 24 %, 15579 MiB, 63.49 W
2026/05/02 07:42:54.953, 0, 17 %, 15355 MiB, 72.35 W
2026/05/02 07:42:54.956, 1, 18 %, 14691 MiB, 80.08 W
2026/05/02 07:42:54.960, 2, 18 %, 12101 MiB, 56.46 W
2026/05/02 07:42:54.963, 3, 24 %, 15579 MiB, 49.68 W
2026/05/02 07:43:06.065, 0, 17 %, 15355 MiB, 52.78 W
2026/05/02 07:43:06.068, 1, 18 %, 14691 MiB, 50.11 W
2026/05/02 07:43:06.074, 2, 18 %, 12101 MiB, 75.65 W
2026/05/02 07:43:06.077, 3, 24 %, 15579 MiB, 75.85 W
2026/05/02 07:43:17.209, 0, 57 %, 15355 MiB, 57.49 W
2026/05/02 07:43:17.213, 1, 0 %, 14691 MiB, 40.46 W
2026/05/02 07:43:17.219, 2, 0 %, 12101 MiB, 53.90 W
2026/05/02 07:43:17.221, 3, 0 %, 15579 MiB, 49.29 W
2026/05/02 07:43:28.260, 0, 49 %, 15355 MiB, 57.72 W
2026/05/02 07:43:28.263, 1, 0 %, 14691 MiB, 48.23 W
2026/05/02 07:43:28.268, 2, 0 %, 12101 MiB, 65.31 W
2026/05/02 07:43:28.271, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:43:39.681, 0, 43 %, 15355 MiB, 56.74 W
2026/05/02 07:43:39.684, 1, 0 %, 14691 MiB, 47.26 W
2026/05/02 07:43:39.687, 2, 5 %, 12101 MiB, 67.75 W
2026/05/02 07:43:39.691, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:43:50.750, 0, 0 %, 15355 MiB, 55.63 W
2026/05/02 07:43:50.753, 1, 0 %, 14691 MiB, 47.13 W
2026/05/02 07:43:50.756, 2, 0 %, 12101 MiB, 66.61 W
2026/05/02 07:43:50.761, 3, 93 %, 15579 MiB, 169.80 W
2026/05/02 07:44:01.804, 0, 0 %, 15355 MiB, 55.94 W
2026/05/02 07:44:01.807, 1, 95 %, 14691 MiB, 120.65 W
2026/05/02 07:44:01.810, 2, 0 %, 12101 MiB, 54.31 W
2026/05/02 07:44:01.813, 3, 0 %, 15579 MiB, 49.68 W
2026/05/02 07:44:12.889, 0, 41 %, 15355 MiB, 80.43 W
2026/05/02 07:44:12.892, 1, 0 %, 14691 MiB, 47.22 W
2026/05/02 07:44:12.895, 2, 29 %, 12101 MiB, 67.23 W
2026/05/02 07:44:12.898, 3, 0 %, 15579 MiB, 48.52 W
2026/05/02 07:44:23.982, 0, 96 %, 15355 MiB, 125.90 W
2026/05/02 07:44:23.985, 1, 0 %, 14691 MiB, 47.17 W
2026/05/02 07:44:23.988, 2, 0 %, 12101 MiB, 65.96 W
2026/05/02 07:44:23.991, 3, 0 %, 15579 MiB, 49.44 W
2026/05/02 07:44:35.047, 0, 0 %, 15355 MiB, 55.91 W
2026/05/02 07:44:35.050, 1, 0 %, 14691 MiB, 47.41 W
2026/05/02 07:44:35.056, 2, 95 %, 12101 MiB, 147.48 W
2026/05/02 07:44:35.059, 3, 0 %, 15579 MiB, 49.44 W
2026/05/02 07:44:46.466, 0, 57 %, 15355 MiB, 59.43 W
2026/05/02 07:44:46.470, 1, 0 %, 14691 MiB, 40.71 W
2026/05/02 07:44:46.473, 2, 0 %, 12101 MiB, 54.62 W
2026/05/02 07:44:46.476, 3, 0 %, 15579 MiB, 49.78 W
2026/05/02 07:44:57.593, 0, 51 %, 15355 MiB, 58.66 W
2026/05/02 07:44:57.596, 1, 9 %, 14691 MiB, 48.47 W
2026/05/02 07:44:57.599, 2, 0 %, 12101 MiB, 64.58 W
2026/05/02 07:44:57.605, 3, 0 %, 15579 MiB, 48.53 W
2026/05/02 07:45:08.676, 0, 51 %, 15355 MiB, 57.48 W
2026/05/02 07:45:08.679, 1, 0 %, 14691 MiB, 47.50 W
2026/05/02 07:45:08.682, 2, 10 %, 12101 MiB, 67.27 W
2026/05/02 07:45:08.685, 3, 0 %, 15579 MiB, 48.50 W
2026/05/02 07:45:19.849, 0, 17 %, 15355 MiB, 56.15 W
2026/05/02 07:45:19.852, 1, 0 %, 14691 MiB, 47.19 W
2026/05/02 07:45:19.855, 2, 0 %, 12101 MiB, 66.20 W
2026/05/02 07:45:19.858, 3, 41 %, 15579 MiB, 118.38 W
2026/05/02 07:45:30.933, 0, 96 %, 15355 MiB, 58.59 W
2026/05/02 07:45:30.936, 1, 18 %, 14691 MiB, 114.36 W
2026/05/02 07:45:30.939, 2, 0 %, 12101 MiB, 65.71 W
2026/05/02 07:45:30.942, 3, 0 %, 15579 MiB, 48.46 W
2026/05/02 07:45:42.004, 0, 51 %, 15355 MiB, 63.70 W
2026/05/02 07:45:42.007, 1, 0 %, 14691 MiB, 46.98 W
2026/05/02 07:45:42.011, 2, 9 %, 12101 MiB, 91.72 W
2026/05/02 07:45:42.014, 3, 0 %, 15579 MiB, 40.97 W
2026/05/02 07:45:53.448, 0, 64 %, 15355 MiB, 59.15 W
2026/05/02 07:45:53.451, 1, 0 %, 14691 MiB, 46.52 W
2026/05/02 07:45:53.454, 2, 0 %, 12101 MiB, 66.29 W
2026/05/02 07:45:53.457, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:46:04.545, 0, 36 %, 15355 MiB, 108.90 W
2026/05/02 07:46:04.549, 1, 0 %, 14691 MiB, 46.71 W
2026/05/02 07:46:04.553, 2, 30 %, 12101 MiB, 66.97 W
2026/05/02 07:46:04.558, 3, 0 %, 15579 MiB, 48.99 W
2026/05/02 07:46:15.585, 0, 49 %, 15355 MiB, 71.97 W
2026/05/02 07:46:15.588, 1, 0 %, 14691 MiB, 46.52 W
2026/05/02 07:46:15.591, 2, 0 %, 12101 MiB, 66.77 W
2026/05/02 07:46:15.594, 3, 0 %, 15579 MiB, 49.01 W
2026/05/02 07:46:26.666, 0, 46 %, 15355 MiB, 56.68 W
2026/05/02 07:46:26.669, 1, 66 %, 14691 MiB, 101.58 W
2026/05/02 07:46:26.672, 2, 0 %, 12101 MiB, 63.56 W
2026/05/02 07:46:26.675, 3, 0 %, 15579 MiB, 49.22 W
2026/05/02 07:46:37.731, 0, 0 %, 15355 MiB, 55.46 W
2026/05/02 07:46:37.734, 1, 0 %, 14691 MiB, 46.22 W
2026/05/02 07:46:37.737, 2, 78 %, 12101 MiB, 135.60 W
2026/05/02 07:46:37.743, 3, 0 %, 15579 MiB, 48.46 W
2026/05/02 07:46:48.941, 0, 49 %, 15355 MiB, 76.35 W
2026/05/02 07:46:48.944, 1, 0 %, 14691 MiB, 46.01 W
2026/05/02 07:46:48.947, 2, 0 %, 12101 MiB, 67.23 W
2026/05/02 07:46:48.950, 3, 10 %, 15579 MiB, 49.26 W
2026/05/02 07:47:00.508, 0, 0 %, 15355 MiB, 55.63 W
2026/05/02 07:47:00.513, 1, 94 %, 14691 MiB, 160.95 W
2026/05/02 07:47:00.516, 2, 0 %, 12101 MiB, 66.85 W
2026/05/02 07:47:00.519, 3, 0 %, 15579 MiB, 49.13 W
2026/05/02 07:47:11.633, 0, 0 %, 15355 MiB, 55.35 W
2026/05/02 07:47:11.636, 1, 0 %, 14691 MiB, 46.16 W
2026/05/02 07:47:11.639, 2, 94 %, 12101 MiB, 197.11 W
2026/05/02 07:47:11.642, 3, 0 %, 15579 MiB, 48.64 W
2026/05/02 07:47:22.665, 0, 52 %, 15355 MiB, 58.91 W
2026/05/02 07:47:22.668, 1, 0 %, 14691 MiB, 46.28 W
2026/05/02 07:47:22.671, 2, 0 %, 12101 MiB, 67.27 W
2026/05/02 07:47:22.674, 3, 9 %, 15579 MiB, 53.65 W
2026/05/02 07:47:33.789, 0, 17 %, 15355 MiB, 61.90 W
2026/05/02 07:47:33.792, 1, 15 %, 14691 MiB, 57.79 W
2026/05/02 07:47:33.795, 2, 16 %, 12101 MiB, 98.75 W
2026/05/02 07:47:33.798, 3, 22 %, 15579 MiB, 110.10 W
2026/05/02 07:47:44.869, 0, 19 %, 15355 MiB, 68.38 W
2026/05/02 07:47:44.872, 1, 13 %, 14691 MiB, 93.27 W
2026/05/02 07:47:44.877, 2, 18 %, 12101 MiB, 103.31 W
2026/05/02 07:47:44.880, 3, 25 %, 15579 MiB, 54.94 W
2026/05/02 07:47:55.969, 0, 18 %, 15355 MiB, 48.34 W
2026/05/02 07:47:55.973, 1, 19 %, 14691 MiB, 51.26 W
2026/05/02 07:47:55.976, 2, 21 %, 12101 MiB, 63.93 W
2026/05/02 07:47:55.979, 3, 20 %, 15579 MiB, 105.08 W
2026/05/02 07:48:07.369, 0, 18 %, 15355 MiB, 77.94 W
2026/05/02 07:48:07.372, 1, 21 %, 14691 MiB, 82.72 W
2026/05/02 07:48:07.375, 2, 21 %, 12101 MiB, 56.71 W
2026/05/02 07:48:07.379, 3, 27 %, 15579 MiB, 47.73 W
2026/05/02 07:48:18.369, 0, 13 %, 15355 MiB, 51.31 W
2026/05/02 07:48:18.375, 1, 21 %, 14691 MiB, 50.83 W
2026/05/02 07:48:18.379, 2, 15 %, 12101 MiB, 81.49 W
2026/05/02 07:48:18.382, 3, 19 %, 15579 MiB, 73.91 W
2026/05/02 07:48:29.469, 0, 17 %, 15355 MiB, 57.26 W
2026/05/02 07:48:29.472, 1, 20 %, 14691 MiB, 50.26 W
2026/05/02 07:48:29.475, 2, 16 %, 12101 MiB, 75.80 W
2026/05/02 07:48:29.478, 3, 25 %, 15579 MiB, 86.62 W
2026/05/02 07:48:40.549, 0, 19 %, 15355 MiB, 92.85 W
2026/05/02 07:48:40.554, 1, 18 %, 14691 MiB, 73.48 W
2026/05/02 07:48:40.557, 2, 21 %, 12101 MiB, 58.13 W
2026/05/02 07:48:40.560, 3, 25 %, 15579 MiB, 64.90 W
2026/05/02 07:48:51.609, 0, 19 %, 15355 MiB, 61.15 W
2026/05/02 07:48:51.614, 1, 20 %, 14691 MiB, 49.80 W
2026/05/02 07:48:51.617, 2, 22 %, 12101 MiB, 62.47 W
2026/05/02 07:48:51.622, 3, 24 %, 15579 MiB, 73.17 W
2026/05/02 07:49:02.669, 0, 44 %, 15355 MiB, 56.27 W
2026/05/02 07:49:02.672, 1, 0 %, 14691 MiB, 47.74 W
2026/05/02 07:49:02.679, 2, 0 %, 12101 MiB, 57.06 W
2026/05/02 07:49:02.682, 3, 0 %, 15579 MiB, 49.04 W
2026/05/02 07:49:14.108, 0, 47 %, 15355 MiB, 56.99 W
2026/05/02 07:49:14.112, 1, 0 %, 14691 MiB, 47.50 W
2026/05/02 07:49:14.115, 2, 0 %, 12101 MiB, 66.53 W
2026/05/02 07:49:14.118, 3, 9 %, 15579 MiB, 49.50 W
2026/05/02 07:49:25.146, 0, 57 %, 15355 MiB, 56.74 W
2026/05/02 07:49:25.152, 1, 0 %, 14691 MiB, 47.26 W
2026/05/02 07:49:25.155, 2, 0 %, 12101 MiB, 54.14 W
2026/05/02 07:49:25.158, 3, 0 %, 15579 MiB, 49.75 W
2026/05/02 07:49:36.257, 0, 44 %, 15355 MiB, 57.23 W
2026/05/02 07:49:36.260, 1, 10 %, 14691 MiB, 47.74 W
2026/05/02 07:49:36.263, 2, 0 %, 12101 MiB, 63.86 W
2026/05/02 07:49:36.266, 3, 0 %, 15579 MiB, 41.72 W
2026/05/02 07:49:47.337, 0, 48 %, 15355 MiB, 111.22 W
2026/05/02 07:49:47.340, 1, 0 %, 14691 MiB, 47.20 W
2026/05/02 07:49:47.343, 2, 10 %, 12101 MiB, 67.46 W
2026/05/02 07:49:47.347, 3, 0 %, 15579 MiB, 49.23 W
2026/05/02 07:49:58.385, 0, 48 %, 15355 MiB, 77.85 W
2026/05/02 07:49:58.389, 1, 0 %, 14691 MiB, 47.37 W
2026/05/02 07:49:58.392, 2, 0 %, 12101 MiB, 66.08 W
2026/05/02 07:49:58.395, 3, 0 %, 15579 MiB, 155.94 W
2026/05/02 07:50:09.413, 0, 96 %, 15355 MiB, 139.08 W
2026/05/02 07:50:09.416, 1, 0 %, 14691 MiB, 47.16 W
2026/05/02 07:50:09.419, 2, 0 %, 12101 MiB, 65.71 W
2026/05/02 07:50:09.422, 3, 0 %, 15579 MiB, 48.70 W
2026/05/02 07:50:20.816, 0, 46 %, 15355 MiB, 56.96 W
2026/05/02 07:50:20.821, 1, 0 %, 14691 MiB, 47.01 W
2026/05/02 07:50:20.824, 2, 10 %, 12101 MiB, 67.75 W
2026/05/02 07:50:20.830, 3, 0 %, 15579 MiB, 48.78 W
2026/05/02 07:50:31.913, 0, 53 %, 15355 MiB, 167.69 W
2026/05/02 07:50:31.916, 1, 0 %, 14691 MiB, 46.64 W
2026/05/02 07:50:31.919, 2, 0 %, 12101 MiB, 66.37 W
2026/05/02 07:50:31.922, 3, 0 %, 15579 MiB, 49.62 W
2026/05/02 07:50:42.949, 0, 47 %, 15355 MiB, 88.20 W
2026/05/02 07:50:42.954, 1, 0 %, 14691 MiB, 46.73 W
2026/05/02 07:50:42.957, 2, 0 %, 12101 MiB, 66.45 W
2026/05/02 07:50:42.961, 3, 0 %, 15579 MiB, 49.68 W
2026/05/02 07:50:54.041, 0, 17 %, 15355 MiB, 50.03 W
2026/05/02 07:50:54.044, 1, 19 %, 14691 MiB, 53.90 W
2026/05/02 07:50:54.047, 2, 18 %, 12101 MiB, 81.82 W
2026/05/02 07:50:54.050, 3, 23 %, 15579 MiB, 122.90 W
2026/05/02 07:51:05.081, 0, 17 %, 15355 MiB, 72.06 W
2026/05/02 07:51:05.084, 1, 19 %, 14691 MiB, 42.05 W
2026/05/02 07:51:05.087, 2, 19 %, 12101 MiB, 59.10 W
2026/05/02 07:51:05.090, 3, 23 %, 15579 MiB, 73.61 W
2026/05/02 07:51:16.171, 0, 82 %, 15355 MiB, 120.18 W
2026/05/02 07:51:16.174, 1, 0 %, 14691 MiB, 46.71 W
2026/05/02 07:51:16.177, 2, 0 %, 12101 MiB, 64.51 W
2026/05/02 07:51:16.180, 3, 0 %, 15579 MiB, 48.71 W
2026/05/02 07:51:27.608, 0, 47 %, 15355 MiB, 77.65 W
2026/05/02 07:51:27.611, 1, 0 %, 14691 MiB, 47.16 W
2026/05/02 07:51:27.618, 2, 0 %, 12101 MiB, 147.39 W
2026/05/02 07:51:27.621, 3, 0 %, 15579 MiB, 49.17 W
2026/05/02 07:51:38.720, 0, 54 %, 15355 MiB, 65.97 W
2026/05/02 07:51:38.723, 1, 0 %, 14691 MiB, 46.76 W
2026/05/02 07:51:38.729, 2, 1 %, 12101 MiB, 66.77 W
2026/05/02 07:51:38.735, 3, 9 %, 15579 MiB, 49.26 W
2026/05/02 07:51:49.837, 0, 50 %, 15355 MiB, 98.29 W
2026/05/02 07:51:49.840, 1, 0 %, 14691 MiB, 40.16 W
2026/05/02 07:51:49.846, 2, 0 %, 12101 MiB, 64.78 W
2026/05/02 07:51:49.849, 3, 0 %, 15579 MiB, 49.71 W
2026/05/02 07:52:00.892, 0, 0 %, 15355 MiB, 55.67 W
2026/05/02 07:52:00.895, 1, 94 %, 14691 MiB, 119.87 W
2026/05/02 07:52:00.898, 2, 0 %, 12101 MiB, 65.68 W
2026/05/02 07:52:00.902, 3, 0 %, 15579 MiB, 48.92 W
2026/05/02 07:52:12.009, 0, 56 %, 15355 MiB, 79.95 W
2026/05/02 07:52:12.012, 1, 0 %, 14691 MiB, 46.76 W
2026/05/02 07:52:12.015, 2, 16 %, 12101 MiB, 67.71 W
2026/05/02 07:52:12.018, 3, 0 %, 15579 MiB, 48.77 W
2026/05/02 07:52:23.121, 0, 52 %, 15355 MiB, 56.72 W
2026/05/02 07:52:23.124, 1, 0 %, 14691 MiB, 46.28 W
2026/05/02 07:52:23.127, 2, 0 %, 12101 MiB, 66.53 W
2026/05/02 07:52:23.130, 3, 0 %, 15579 MiB, 49.26 W
2026/05/02 07:52:34.564, 0, 96 %, 15355 MiB, 180.37 W
2026/05/02 07:52:34.567, 1, 0 %, 14691 MiB, 46.19 W
2026/05/02 07:52:34.570, 2, 0 %, 12101 MiB, 64.94 W
2026/05/02 07:52:34.573, 3, 0 %, 15579 MiB, 49.41 W
2026/05/02 07:52:45.617, 0, 44 %, 15355 MiB, 56.96 W
2026/05/02 07:52:45.621, 1, 0 %, 14691 MiB, 47.26 W
2026/05/02 07:52:45.623, 2, 0 %, 12101 MiB, 66.04 W
2026/05/02 07:52:45.626, 3, 0 %, 15579 MiB, 48.77 W
2026/05/02 07:52:56.685, 0, 55 %, 15355 MiB, 56.74 W
2026/05/02 07:52:56.689, 1, 0 %, 14691 MiB, 46.28 W
2026/05/02 07:52:56.694, 2, 10 %, 12101 MiB, 66.50 W
2026/05/02 07:52:56.697, 3, 0 %, 15579 MiB, 48.74 W
2026/05/02 07:53:07.672, 0, 0 %, 15355 MiB, 54.87 W
2026/05/02 07:53:07.675, 1, 0 %, 14691 MiB, 45.92 W
2026/05/02 07:53:07.678, 2, 0 %, 12101 MiB, 66.36 W
2026/05/02 07:53:07.681, 3, 93 %, 15579 MiB, 161.26 W
2026/05/02 07:53:18.689, 0, 0 %, 15355 MiB, 55.70 W
2026/05/02 07:53:18.692, 1, 94 %, 14691 MiB, 116.48 W
2026/05/02 07:53:18.695, 2, 0 %, 12101 MiB, 54.07 W
2026/05/02 07:53:18.700, 3, 0 %, 15579 MiB, 48.95 W
2026/05/02 07:53:29.670, 0, 44 %, 15355 MiB, 85.54 W
2026/05/02 07:53:29.673, 1, 0 %, 14691 MiB, 46.28 W
2026/05/02 07:53:29.676, 2, 0 %, 12101 MiB, 64.09 W
2026/05/02 07:53:29.679, 3, 0 %, 15579 MiB, 41.24 W
2026/05/02 07:53:41.025, 0, 42 %, 15355 MiB, 80.47 W
2026/05/02 07:53:41.029, 1, 0 %, 14691 MiB, 46.01 W
2026/05/02 07:53:41.031, 2, 0 %, 12101 MiB, 66.49 W
2026/05/02 07:53:41.034, 3, 0 %, 15579 MiB, 48.50 W
2026/05/02 07:53:51.977, 0, 49 %, 15355 MiB, 105.99 W
2026/05/02 07:53:51.980, 1, 0 %, 14691 MiB, 45.98 W
2026/05/02 07:53:51.983, 2, 0 %, 12101 MiB, 66.21 W
2026/05/02 07:53:51.986, 3, 0 %, 15579 MiB, 48.95 W
2026/05/02 07:54:03.016, 0, 3 %, 15355 MiB, 56.51 W
2026/05/02 07:54:03.020, 1, 67 %, 14691 MiB, 49.20 W
2026/05/02 07:54:03.022, 2, 0 %, 12101 MiB, 54.38 W
2026/05/02 07:54:03.025, 3, 0 %, 15579 MiB, 48.80 W
2026/05/02 07:54:14.089, 0, 54 %, 15355 MiB, 104.86 W
2026/05/02 07:54:14.092, 1, 0 %, 14691 MiB, 46.19 W
2026/05/02 07:54:14.096, 2, 0 %, 12101 MiB, 156.17 W
2026/05/02 07:54:14.103, 3, 0 %, 15579 MiB, 48.68 W
2026/05/02 07:54:25.093, 0, 66 %, 15355 MiB, 86.70 W
2026/05/02 07:54:25.097, 1, 0 %, 14691 MiB, 46.01 W
2026/05/02 07:54:25.100, 2, 0 %, 12101 MiB, 66.74 W
2026/05/02 07:54:25.103, 3, 0 %, 15579 MiB, 49.22 W
2026/05/02 07:54:36.134, 0, 34 %, 15355 MiB, 61.10 W
2026/05/02 07:54:36.137, 1, 1 %, 14691 MiB, 46.28 W
2026/05/02 07:54:36.140, 2, 17 %, 12101 MiB, 67.27 W
2026/05/02 07:54:36.143, 3, 0 %, 15579 MiB, 48.78 W
2026/05/02 07:54:47.462, 0, 48 %, 15355 MiB, 57.78 W
2026/05/02 07:54:47.465, 1, 0 %, 14691 MiB, 45.92 W
2026/05/02 07:54:47.468, 2, 0 %, 12101 MiB, 67.05 W
2026/05/02 07:54:47.471, 3, 0 %, 15579 MiB, 170.27 W
2026/05/02 07:54:58.493, 0, 0 %, 15355 MiB, 56.84 W
2026/05/02 07:54:58.496, 1, 94 %, 14691 MiB, 163.77 W
2026/05/02 07:54:58.499, 2, 0 %, 12101 MiB, 63.72 W
2026/05/02 07:54:58.502, 3, 0 %, 15579 MiB, 48.92 W
2026/05/02 07:55:09.541, 0, 16 %, 15355 MiB, 78.29 W
2026/05/02 07:55:09.544, 1, 0 %, 14691 MiB, 46.01 W
2026/05/02 07:55:09.547, 2, 95 %, 12101 MiB, 69.66 W
2026/05/02 07:55:09.550, 3, 0 %, 15579 MiB, 48.52 W
2026/05/02 07:55:20.509, 0, 52 %, 15355 MiB, 55.94 W
2026/05/02 07:55:20.512, 1, 0 %, 14691 MiB, 45.98 W
2026/05/02 07:55:20.515, 2, 0 %, 12101 MiB, 67.42 W
2026/05/02 07:55:20.520, 3, 42 %, 15579 MiB, 122.56 W
2026/05/02 07:55:31.465, 0, 47 %, 15355 MiB, 57.30 W
2026/05/02 07:55:31.468, 1, 67 %, 14691 MiB, 153.16 W
2026/05/02 07:55:31.471, 2, 0 %, 12101 MiB, 67.38 W
2026/05/02 07:55:31.474, 3, 0 %, 15579 MiB, 48.92 W
2026/05/02 07:55:42.472, 0, 45 %, 15355 MiB, 56.16 W
2026/05/02 07:55:42.476, 1, 0 %, 14691 MiB, 46.22 W
2026/05/02 07:55:42.479, 2, 0 %, 12101 MiB, 138.99 W
2026/05/02 07:55:42.481, 3, 0 %, 15579 MiB, 48.95 W
2026/05/02 07:55:53.812, 0, 41 %, 15355 MiB, 87.72 W
2026/05/02 07:55:53.815, 1, 0 %, 14691 MiB, 39.46 W
2026/05/02 07:55:53.818, 2, 0 %, 12101 MiB, 67.02 W
2026/05/02 07:55:53.821, 3, 11 %, 15579 MiB, 41.48 W
2026/05/02 07:56:04.894, 0, 48 %, 15355 MiB, 146.97 W
2026/05/02 07:56:04.897, 1, 0 %, 14691 MiB, 45.95 W
2026/05/02 07:56:04.900, 2, 0 %, 12101 MiB, 66.90 W
2026/05/02 07:56:04.903, 3, 0 %, 15579 MiB, 48.70 W
2026/05/02 07:56:15.922, 0, 0 %, 15355 MiB, 46.86 W
2026/05/02 07:56:15.925, 1, 0 %, 14691 MiB, 45.86 W
2026/05/02 07:56:15.928, 2, 0 %, 12101 MiB, 66.39 W
2026/05/02 07:56:15.933, 3, 0 %, 15579 MiB, 48.11 W
2026/05/02 07:56:26.990, 0, 0 %, 15355 MiB, 46.13 W
2026/05/02 07:56:26.994, 1, 0 %, 14691 MiB, 45.64 W
2026/05/02 07:56:26.997, 2, 0 %, 12101 MiB, 53.51 W
2026/05/02 07:56:27.000, 3, 0 %, 15579 MiB, 47.90 W
